longitude,latitude,id,name,name_kana,ofc_cd,sys_id,sys_cam_id,pause,date_type,cam_kind,own_cd
141.6168111,42.9337667,120736480,漁川KP3.4右岸カメラ,いざりがわKP3.4うがんかめら,81,1,20736480,0,2,4,20737
141.4492028,42.8443722,220737028,漁川ダム　副ダム流量,いざりがわだむ　ふくだむりゅうりょう,81,2,20737028,0,0,2,20737
141.5719417,42.8783306,220737029,漁川　11.4kp　日の出橋,いざりがわ　11.4kp　ひのでばし,81,2,20737029,0,0,2,20737
141.6511111,42.9425,220737051,千歳川　28.5kp　舞鶴水位観測所,ちとせがわ　28.5kp　まいづるすいいかんそくじょ,81,2,20737051,0,0,2,20737
141.6180556,42.9405556,220737165,漁川　2.6kp　漁太,いざりがわ　2.6kp　いざりぶと,81,2,20737165,0,0,2,20737
141.6294167,42.95,220737166,漁川　0.9kp　南１２号漁川橋,いざりがわ　0.9kp　みなみ１２ごういざりがわばし,81,2,20737166,0,0,2,20737
141.6075833,42.9100833,220737167,漁川　6.1kp　中央,いざりがわ　6.1kp　ちゅうおう,81,2,20737167,0,0,2,20737
141.5958333,42.8986111,220737168,漁川　8.0kp　上山口,いざりがわ　8.0kp　かみやまぐち,81,2,20737168,0,0,2,20737
141.5838611,42.891,220737169,漁川　9.4kp　黄金北１丁目,いざりがわ　9.4kp　こがねきた１ちょうめ,81,2,20737169,0,0,2,20737
141.5736111,42.8716667,220737170,漁川　12.1kp　あかね橋,いざりがわ　12.1kp　あかねばし,81,2,20737170,0,0,2,20737
141.6152778,42.9302778,220737171,漁川　3.9kp　春日,いざりがわ　3.9kp　かすが,81,2,20737171,0,0,2,20737
141.556598889,42.9833,100257012,輪厚川 3.0Kp,,81,1,257012,0,2,4,257
141.561487222,42.936536111,100257013,島松川 6.4Kp,,81,1,257013,0,2,4,257
141.556234444,43.008308333,100257114,裏の沢川 2.2Kp,,81,1,257114,0,2,4,257
141.5684916,43.0206444,120736236,千歳川KP14.2左岸カメラ,ちとせがわKP14.2さがんかめら,81,1,20736236,0,2,4,20737
141.5789611,43.0055388,120736237,千歳川KP16.6左岸カメラ,ちとせがわKP16.6さがんかめら,81,1,20736237,0,2,4,20737
141.5928805,42.9722555,120736481,島松川KP1.4左岸カメラ,しままつがわKP1.4さがんかめら,81,1,20736481,0,2,4,20737
141.5644444,42.9883333,220737050,輪厚川　2.1kp　輪厚水位観測所,わっつがわ　2.1kp　わっつすいいかんそくじょ,81,2,20737050,0,0,2,20737
141.5858333,42.9958333,220737172,千歳川　17.8kp　輪厚川合流部,ちとせがわ　17.8kp　わっつがわごうりゅうぶ,81,2,20737172,0,0,2,20737
141.418616667,43.584166667,100257038,浜益川 2.8Kp,,81,1,257038,0,2,4,257
141.311104,43.14582,100257042,発寒川 2.8Kp,,81,1,257042,0,2,4,257
141.445838889,43.397222222,100257046,厚田川 1.7Kp,,81,1,257046,0,2,4,257
141.427086111,43.318133333,100257055,望来川 1.9Kp,,81,1,257055,0,2,4,257
141.454754444,43.275319444,100257106,知津狩川 8.6Kp,,81,1,257106,0,2,4,257
141.356425,43.2475,220737033,石狩川　3.0kp　石狩河口水位観測所,いしかりわがわ　3.0kp　いしかりかこうすいいかんそくじょ,81,2,20737033,0,0,2,20737
141.3483333,43.1666667,220737034,茨戸川　11.2kp　茨戸水位観測所,ばらとがわ　11.2kp　ばらとすいいかんそくじょ,81,2,20737034,0,0,2,20737
141.3631167,43.24705,220737061,石狩川　2.5kp　矢臼場築堤,いしかりがわ　2.5kp　やうすばちくてい,81,2,20737061,0,0,2,20737
141.3453278,43.2370111,220737062,石狩川　4.5kp　石狩水位雨量観測所,いしかりがわ　4.5kp　いしかりすいいうりょうかんそくじょ,81,2,20737062,0,0,2,20737
141.3481361,43.2270278,220737063,石狩川　5.4kp　石狩河口橋,いしかりがわ　5.4kp　いしかりかこうきょう　,81,2,20737063,0,0,2,20737
141.3812833,43.2262333,220737064,石狩川　7.8kp　矢臼場築堤,いしかりがわ　7.8kp　やうすばちくてい,81,2,20737064,0,0,2,20737
141.3798972,43.2098194,220737065,石狩川　9.2kp　生振築堤,いしかりがわ　9.2kp　おやふるちくてい,81,2,20737065,0,0,2,20737
141.3951944,43.20825,220737066,石狩川　10.0kp　美登位築堤,いしかりがわ　10.0kp　びといちくてい,81,2,20737066,0,0,2,20737
141.3519167,43.2250833,220737108,茨戸川　0.6kp　茨戸川運河水門１,ばらとがわ　0.6kp　ばらとがわうんがすいもん１,81,2,20737108,0,0,2,20737
141.3213806,43.1718944,220737109,茨戸川　8.1kp,ばらとがわ　8.1kp　,81,2,20737109,0,0,2,20737
141.3596833,43.1777694,220737111,茨戸川　12.6kp,ばらとがわ　12.6kp,81,2,20737111,0,0,2,20737
141.3041861,43.2093167,220737114,石狩放水路　水門１,いしかりほうすいろ　すいもん１,81,2,20737114,0,0,2,20737
141.3291917,43.2035194,220737115,茨戸川　2.2kp　石狩放水路,ばらとがわ　2.2kp　いしかりほうすいろ,81,2,20737115,0,0,2,20737
141.526115556,43.220277778,100257032,当別川 1.9Kp,,81,1,257032,0,2,4,257
141.531168333,43.2638,100257074,当別川 7.2Kp,,81,1,257074,0,2,4,257
141.5163889,43.21671995,100257095,パンケチュウベシナイ川 0.3Kp,,81,1,257095,0,2,4,257
141.495085,43.219658333,100257116,材木川 2.5Kp,,81,1,257116,0,2,4,257
141.4955388,43.1914444,120736247,当別川KP6.8右岸カメラ,とうべつがわKP6.8うがんかめら,81,1,20736247,0,2,4,20737
141.5111111,43.2077694,120736248,当別川KP9.2左岸カメラ,とうべつがわKP9.2さがんかめら,81,1,20736248,0,2,4,20737
141.4271388,43.174675,120737001,石狩川KP14.8右岸カメラ,いしかりがわKP14.8うがんかめら,81,1,20737001,0,2,4,20737
141.4197194,43.1669417,220737004,石狩川　15.0kp　篠路水位観測所,いしかりがわ　15.0kp　しのろすいいかんそくじょ,81,2,20737004,0,0,2,20737
141.4910222,43.1832528,220737009,当別川　5.8kp　当別川下水位観測所,とうべつがわ　5.8kp　とうべつかわしもすいいかんそくじょ,81,2,20737009,0,0,2,20737
141.4072778,43.1943111,220737067,石狩川　12.0kp　美登位排水機場樋門,いしかりがわ　12.0kp　びといはいすいきじょうひもん,81,2,20737067,0,0,2,20737
141.4224972,43.1785472,220737069,石狩川　14.2kp　美登位上流築堤,いしかりがわ　14.2kp　びといじょうりゅうちくてい,81,2,20737069,0,0,2,20737
141.4514722,43.1647528,220737071,当別川　1.6kp　八幡第１排水機場,とうべつがわ　1.6kp　やはただい１はいすいきじょう,81,2,20737071,0,0,2,20737
141.4576444,43.1698639,220737072,当別川　2.3kp　南１８線樋門,とうべつがわ　2.3kp　みなみ１８せんひもん,81,2,20737072,0,0,2,20737
141.4817,43.1706111,220737073,当別川　4.2kp,とうべつがわ　4.2kp,81,2,20737073,0,0,2,20737
141.4874139,43.1803611,220737074,当別川　5.4kp　当別川橋,とうべつがわ　5.4kp　とうべつがわばし,81,2,20737074,0,0,2,20737
141.49725,43.1984722,220737075,当別川　7.7kp　材木川水門吐口Ｌ,とうべつがわ　7.7kp　ざいもくがわすいもんはきぐちL,81,2,20737075,0,0,2,20737
141.4970278,43.1982778,220737076,当別川　7.7kp　材木川水門吐口Ｒ,とうべつがわ　7.7kp　ざいもくがわすいもんはきぐちR,81,2,20737076,0,0,2,20737
141.4976944,43.1987778,220737077,当別川　7.8kp　材木川排水機場樋門,とうべつがわ　7.8kp　ざいもくがわはいすいきじょうひもん,81,2,20737077,0,0,2,20737
141.5067167,43.2070806,220737078,当別川　9.0kp　川下樋管,とうべつがわ　9.0kp　かわしもひもん,81,2,20737078,0,0,2,20737
141.6268916,43.1931388,120736022,石狩川KP40.0右岸カメラ,いしかりがわKP40.0うがんかめら,81,1,20736022,0,2,4,20737
141.6383056,43.1891389,220737117,幾春別川　-3.2kp　新水路合流点,いくしゅんべつかわ　-3.2kp　しんすいろごうりゅうてん,81,2,20737117,0,0,2,20737
141.6138111,43.1775639,220737144,石狩川　38.1kp　新篠津排水機場　樋門,いしかりがわ　38.1kp　しんしのつはいすいきじょう　ひもん,81,2,20737144,0,0,2,20737
140.066661111,42.68,100257222,泊川 2.6Kp,,81,1,257222,0,2,4,257
140.132505556,42.744722222,100257255,折川 0.3Kp,,81,1,257255,0,2,4,257
140.065838889,42.706388889,100257256,ホンベツ川 0.0Kp,,81,1,257256,0,2,4,257
140.291115556,42.756944444,100257223,朱太川 3.8Kp,,81,1,257223,0,2,4,257
140.306111111,42.675833333,100257224,朱太川 14.0Kp,,81,1,257224,0,2,4,257
140.37195,42.670555556,100257245,熱郛川 8.9Kp,,81,1,257245,0,2,4,257
140.299995556,42.667222222,100257249,黒松内川 1.2Kp,,81,1,257249,0,2,4,257
140.36986666,42.87314444,120736288,尻別川KP0.9右岸カメラ,しりべつがわKP0.9うがんかめら,81,1,20736288,0,0,4,20787
140.38523055,42.86158055,120736289,尻別川KP3.0左岸カメラ,しりべつがわKP3.0さがんかめら,81,1,20736289,0,0,4,20787
140.40135555,42.84742777,120736290,尻別川KP6.0右岸カメラ,しりべつがわKP6.0うがんかめら,81,1,20736290,0,0,4,20787
140.401375,42.843775,120736291,尻別川KP6.4左岸カメラ,しりべつがわKP6.4さがんかめら,81,1,20736291,0,0,4,20787
140.4051083,42.8363111,120736292,尻別川KP7.5右岸カメラ,しりべつがわKP7.5うがんかめら,81,1,20736292,0,0,4,20787
140.4099416,42.8348472,120736293,尻別川KP7.9左岸カメラ,しりべつがわKP7.9さがんかめら,81,1,20736293,0,0,4,20787
140.4213277,42.8410611,120736294,尻別川KP9.0右岸カメラ,しりべつがわKP9.0うがんかめら,81,1,20736294,0,0,4,20787
140.4442888,42.8271555,120736295,尻別川KP11.9右岸カメラ,しりべつがわKP11.9うがんかめら,81,1,20736295,0,0,4,20787
140.4439111,42.821075,120736296,尻別川KP12.6左岸カメラ,しりべつがわKP12.6さがんかめら,81,1,20736296,0,0,4,20787
140.4491416,42.8234444,120736297,尻別川KP13.0右岸カメラ,しりべつがわKP13.0うがんかめら,81,1,20736297,0,0,4,20787
140.4542305,42.8191722,120736298,尻別川KP13.6右岸カメラ,しりべつがわKP13.6うがんかめら,81,1,20736298,0,0,4,20787
140.4681638,42.802875,120736299,尻別川KP17.0左岸カメラ,しりべつがわKP17.0さがんかめら,81,1,20736299,0,0,4,20787
140.4867527,42.8048972,120736300,尻別川KP18.8右岸カメラ,しりべつがわKP18.8うがんかめら,81,1,20736300,0,0,4,20787
140.5019722,42.8058416,120736301,尻別川KP20.0左岸カメラ,しりべつがわKP20.0さがんかめら,81,1,20736301,0,0,4,20787
140.5201972,42.806725,120736302,尻別川KP21.6右岸カメラ,しりべつがわKP21.6うがんかめら,81,1,20736302,0,0,4,20787
140.52491666,42.81405555,120736303,尻別川KP22.6右岸カメラ,しりべつがわKP22.6うがんかめら,81,1,20736303,0,0,4,20787
140.5285388,42.8149527,120736304,尻別川KP22.8左岸カメラ,しりべつがわKP22.8さがんかめら,81,1,20736304,0,0,4,20787
140.4605556,42.8105556,220787001,尻別川　15.2kp　名駒水位観測所,,81,2,20787001,0,0,2,20787
140.5305611,42.8166972,220787002,尻別川　22.9kp　蘭越観測所,,81,2,20787002,0,0,2,20787
140.3644444,42.8769444,220787003,尻別川 0.3kp左岸 尻別川河口,,81,2,20787003,0,0,2,20787
140.3722222,42.8680556,220787004,尻別川 1.5kp左岸 鷲の沢樋門,,81,2,20787004,0,0,2,20787
140.3888889,42.8636111,220787005,尻別川 2.9kp右岸 吉崎樋門,,81,2,20787005,0,0,2,20787
140.3833333,42.8555556,220787006,尻別川 3.8kp左岸 大曲水防資材庫,,81,2,20787006,0,0,2,20787
140.3944444,42.8427778,220787007,尻別川 5.3kp左岸 中井樋門,,81,2,20787007,0,0,2,20787
140.4275,42.8288889,220787008,尻別川 10.5kp左岸 三浦樋門,,81,2,20787008,0,0,2,20787
140.4363889,42.8277778,220787009,尻別川 11.6左岸 田中樋門,,81,2,20787009,0,0,2,20787
140.4486111,42.8211111,220787010,尻別川 12.9kp左岸 宝橋,,81,2,20787010,0,0,2,20787
140.4502778,42.815,220787011,尻別川 14.1kp左岸 目名川合流点,,81,2,20787011,0,0,2,20787
140.4855556,42.8025,220787012,尻別川 18.7kp左岸 淀川樋門,,81,2,20787012,0,0,2,20787
140.4997222,42.8055556,220787013,尻別川 19.9kp左岸 栄橋,,81,2,20787013,0,0,2,20787
140.5102778,42.805,220787014,尻別川 20.7kp左岸 三重野川樋門,,81,2,20787014,0,0,2,20787
140.5219444,42.8038889,220787015,尻別川 21.6kp左岸 蘭越分庁舎,,81,2,20787015,0,0,2,20787
140.5266667,42.8102778,220787016,尻別川 22.2kp左岸 旧蘭越1号樋門,,81,2,20787016,0,0,2,20787
140.683893333,42.809722222,100257220,尻別川 19.7Kp,,81,1,257220,0,2,4,257
140.601671111,42.794166667,100257225,昆布川 0.5Kp,,81,1,257225,0,2,4,257
140.8025,42.768611111,100257242,真狩川 17.2Kp,,81,1,257242,0,2,4,257
140.941111111,42.7475,100257254,登延頃川 5.4Kp,,81,1,257254,0,2,4,257
140.966393333,42.795,100257229,喜茂別川 3.2Kp,,81,1,257229,0,2,4,257
140.933888889,42.790277778,100257260,尻別川 0.0Kp,,81,1,257260,0,2,4,257
140.875833333,42.860555556,100257237,尻別川 53.1Kp,,81,1,257237,0,2,4,257
140.891666667,42.856666667,100257253,オロッコ川 1.3Kp,,81,1,257253,0,2,4,257
140.908611111,42.86,100257257,ワッカタサップ川 1.7Kp,,81,1,257257,0,2,4,257
140.743893333,42.904444444,100257228,倶登山川 2.4Kp,,81,1,257228,0,2,4,257
140.752998,42.885713,100257238,尻別川 37.2Kp,,81,1,257238,0,2,4,257
140.67695,42.969166667,100257219,堀株川 15.9Kp,,81,1,257219,0,2,4,257
140.613055556,42.983888889,100257227,堀株川 8.8Kp,,81,1,257227,0,2,4,257
140.57083333,43.018611111,100257246,リヤムナイ川 0.7Kp,,81,1,257246,0,2,4,257
140.551666667,43.035,100257258,発足川 0.7Kp,,81,1,257258,0,2,4,257
140.51055556,42.970555556,100257241,野束川 1.7Kp,,81,1,257241,0,2,4,257
140.504444444,43.057222222,100257243,玉川 0.6Kp,,81,1,257243,0,2,4,257
140.434161111,43.144722222,100257240,古宇川 0.6Kp,,81,1,257240,0,2,4,257
140.597222222,43.292222222,100257236,美国川 1.1Kp,,81,1,257236,0,2,4,257
140.645,43.256666667,100257218,古平川 0.6Kp,,81,1,257218,0,2,4,257
140.636944444,43.256666667,100257251,古平冷水川 0.7Kp,,81,1,257251,0,2,4,257
140.735277778,43.123055556,100257233,余市川 10.7Kp,,81,1,257233,0,2,4,257
140.769444444,43.165555556,100257235,余市川 1.5Kp,,81,1,257235,0,2,4,257
140.77527778,43.154166667,100257244,後志種川 1.9Kp,,81,1,257244,0,2,4,257
140.785277778,43.16,100257252,余市中の川 2.1Kp,,81,1,257252,0,2,4,257
140.764172222,43.1925,100257226,ヌッチ川 1.5Kp,,81,1,257226,0,2,4,257
140.821393333,43.181666667,100257247,登川 1.4Kp,,81,1,257247,0,2,4,257
140.764161111,43.209444444,100257248,梅川 0.7Kp,,81,1,257248,0,2,4,257
140.708327778,43.245277778,100257250,湯内川 0.3Kp,,81,1,257250,0,2,4,257
140.824444444,43.049722222,100257234,余市川 30.1Kp,,81,1,257234,0,2,4,257
141.676296,43.044468,100257092,旧夕張川 11.1Kp,,81,1,257092,0,2,4,257
141.5949666,42.997725,120736198,旧夕張川KP1.5右岸カメラ,きゅうゆうばりがわKP1.5うがんかめら,81,1,20736198,0,2,4,20737
141.5988777,42.9975,120736199,旧夕張川KP2.0右岸カメラ,きゅうゆうばりがわKP2.0うがんかめら,81,1,20736199,0,2,4,20737
141.5852722,43.0047111,120736238,千歳川KP17.0右岸カメラ,ちとせがわKP17.0うがんかめら,81,1,20736238,0,2,4,20737
141.6440972,43.0978472,120736256,夕張川KP6.0左岸カメラ,ゆうばりがわKP6.0さがんかめら,81,1,20736256,0,2,4,20737
141.6821472,43.0528805,120736479,旧夕張川KP13.2右岸カメラ,きゅうゆうばりがわKP13.2うがんかめら,81,1,20736479,0,2,4,20737
141.5777778,43.02,220737014,千歳川　15.0kp　裏の沢水位観測所,ちとせがわ　15.0kp　うらのさわすいいかんそくじょ,81,2,20737014,0,0,2,20737
141.6877778,43.0869417,220737016,夕張川　9.7kp　清幌橋水位観測所,ゆうばりがわ　9.7kp　きよほろばしすいいかんそくじょ,81,2,20737016,0,0,2,20737
141.6743028,43.0916139,220737148,夕張川　8.6kp　清幌床止,ゆうばりがわ　8.6kp　きよほろとこどめ,81,2,20737148,0,0,2,20737
141.5844444,43.0508333,220737159,千歳川　9.6kp　神田排水機場付近,ちとせがわ　9.6kp　かんだはいすいきじょうふきん,81,2,20737159,0,0,2,20737
141.5813889,43.0105556,220737162,千歳川　16.1kp　西２２号樋門,ちとせがわ　16.1kp　にし２２ごうひもん,81,2,20737162,0,0,2,20737
141.5691667,43.0363889,220737163,千歳川　11.9kp　登満別排水機場付近,ちとせがわ　11.9kp　とまんべつはいすいきじょうふきん,81,2,20737163,0,0,2,20737
141.5918333,43.0744167,220737164,千歳川　6.7kp　中の月揚水機場付近,ちとせがわ　6.7kp　なかのつきようすいきじょうふきん,81,2,20737164,0,0,2,20737
141.6463417,43.1022361,220737240,夕張川　6.0kp　夕張川下流樋門,ゆうばりがわ　6.0kp　ゆうばりがわかりゅうひもん,81,2,20737240,0,0,2,20737
141.879123333,43.421736111,100257054,奈井江川 1.7Kp,,81,1,257054,0,2,4,257
141.8605416,43.4202583,120736252,奈井江川KP2.7左岸カメラ,ないえがわKP2.7さがんかめら,81,1,20736252,0,2,4,20737
141.8619444,43.4211111,220737052,奈井江川　3.4kp　中奈井江水位観測所,ないえがわ　3.4kp　なかないえすいいかんそくじょ,81,2,20737052,0,0,2,20737
141.8571667,43.4350833,220737199,石狩川　78.3kp　奈井江１３号樋門,いしかりがわ　78.3kp　ないえ１３ごうひもん,81,2,20737199,0,0,2,20737
141.967311111,43.480180556,100257044,パンケ歌志内川 8.25Kp,,81,1,257044,0,2,4,257
141.783615556,43.013888889,100257034,ヤリキレナイ川 1.1Kp,,81,1,257034,0,2,4,257
141.809307222,42.946005556,100257057,由仁川 9.4Kp,,81,1,257057,0,2,4,257
141.8109333,43.0212055,120736260,夕張川KP25.5左岸カメラ,ゆうばりがわKP25.5さがんかめら,81,1,20736260,0,2,4,20737
141.701115556,43.012222222,100257033,馬追運河 7.6Kp,,81,1,257033,0,2,4,257
141.684171111,42.962222222,100257035,南六号川 5.8Kp,,81,1,257035,0,2,4,257
141.6244972,42.97845,120736239,千歳川KP22.6右岸カメラ,ちとせがわKP22.6うがんかめら,81,1,20736239,0,2,4,20737
141.6534833,42.9079,120736241,千歳川KP32.8右岸カメラ,ちとせがわKP32.8うがんかめら,81,1,20736241,0,2,4,20737
141.7152027,43.0814111,120736257,夕張川KP12.0左岸カメラ,ゆうばりがわKP12.0さがんかめら,81,1,20736257,0,2,4,20737
141.7383333,43.0786111,220737145,夕張川　17.5kp　旧栗山水位観測所,ゆうばりがわ　17.5kp　きゅうくりやますいいかんそくじょ,81,2,20737145,0,0,2,20737
141.7383333,43.0786111,220737146,夕張川　14.0kp　馬蹄沼樋門,ゆうばりがわ　14.0kp　ばていぬまひもん,81,2,20737146,0,0,2,20737
141.7025,42.9158333,220737153,嶮淵川　5.5kp　東１１線,けぬふちがわ　5.5kp　ひがし１１せん,81,2,20737153,0,0,2,20737
141.6852778,42.9213889,220737154,嶮淵川　3.6kp　繁殖橋,けぬふちかわ　3.6kp　はんしょくばし,81,2,20737154,0,0,2,20737
141.6575,42.9325,220737155,嶮淵川　1.4kp　東４線橋,けぬふちかわ　1.4kp　ひがし４せんばし,81,2,20737155,0,0,2,20737
141.6361111,42.9617778,220737156,千歳川　25.4kp　南９号排水機場　樋門吐口,ちとせがわ　25.4kp　みなみ９ほうはいすいきじょう　ひもんはきぐち,81,2,20737156,0,0,2,20737
141.6112778,43.0003889,220737157,旧夕張川　3.2kp　馬追運河排水機場,きゅうゆうばりがわ　3.2kp　まおいうんがはいすいきじょう,81,2,20737157,0,0,2,20737
141.6253889,42.9826389,220737158,千歳川　22.1kp　南６号排水機場　樋門,ちとせがわ　22.1kp　みなみ６ごうはいすいきじょう,81,2,20737158,0,0,2,20737
141.6108611,42.9995278,220737160,旧夕張川　3.2kp　馬追運河水門１,きゅうゆうばりがわ　3.2kp　まおいうんがすいもん１,81,2,20737160,0,0,2,20737
141.5994444,42.9847222,220737161,千歳川　19.9kp　西９線樋門,ちとせがわ　19.9kp　にし９せんひもん,81,2,20737161,0,0,2,20737
141.6977778,42.9175,220737174,嶮淵川　4.7kp　舞鶴遊水地　越流堤,けぬふちがわ　4.7kp　まいづるゆうすいち　えつりゅうてい,81,2,20737174,0,0,2,20737
141.6886111,42.9205556,220737175,嶮淵川　3.9kp　舞鶴遊水地　排水門呑口,けぬふちがわ　3.9kp　まいづるゆうすいち　はいすいもんのみくち,81,2,20737175,0,0,2,20737
141.6886111,42.9205556,220737176,嶮淵川　3.9kp　舞鶴遊水地　排水門吐口,けぬふちがわ　3.9kp　まいづるゆうすいち　はいすいもんはきぐち,81,2,20737176,0,0,2,20737
141.6961111,42.9288889,220737177,嶮淵川　4.1kp　舞鶴遊水地　南９号川樋門呑口,けぬふちがわ　4.1kp　まいづるゆうすいち　みなみ９ごうがわひもんのみくち,81,2,20737177,0,0,2,20737
141.7108333,42.9177778,220737178,嶮淵川　6.0kp　舞鶴遊水地　嶮淵右岸樋門,けぬふちがわ　6.0kp　まいづるゆうすいち　けぬふちうがんひもん,81,2,20737178,0,0,2,20737
141.881393333,43.025277778,100257040,阿野呂川 7.3Kp,,81,1,257040,0,2,4,257
141.860777778,43.024613889,100257061,ポンアノロ川 1.0Kp,,81,1,257061,0,2,4,257
141.79315556,43.060091667,100257085,雨煙別川 2.7Kp,,81,1,257085,0,2,4,257
141.839323889,43.062041667,100257097,ポンウエンベツ川 4.3Kp,,81,1,257097,0,2,4,257
141.7686055,43.0610972,120736258,夕張川KP17.4右岸カメラ,ゆうばりがわKP17.4うがんかめら,81,1,20736258,0,2,4,20737
141.7883138,43.0256222,120736259,夕張川KP23.0右岸カメラ,ゆうばりがわKP23.0うがんかめら,81,1,20736259,0,2,4,20737
141.8408611,42.9969138,120736261,夕張川KP30.0右岸カメラ,ゆうばりがわKP30.0うがんかめら,81,1,20736261,0,2,4,20737
141.8605888,42.9680944,120736262,夕張川KP36.25右岸カメラ,ゆうばりがわKP36.25うがんかめら,81,1,20736262,0,2,4,20737
141.8928222,42.9289694,120736263,夕張川KP42.5右岸カメラ,ゆうばりがわKP42.5うがんかめら,81,1,20736263,0,2,4,20737
141.8744417,42.9463889,220737015,夕張川　39.7kp　円山水位観測所,ゆうばりがわ　39.7kp　まるやますいいかんそくじょ,81,2,20737015,0,0,2,20737
141.7775,43.0261111,220737048,夕張川　22.2kp　由仁水位観測所,ゆうばりがわ　22.2kp　ゆにすいいかんそくじょ,81,2,20737048,0,0,2,20737
141.63389,43.33699,100257052,須部都川 0.0Kp,,81,1,257052,0,2,4,257
141.673,43.34175,100257060,農場川 0.5Kp,,81,1,257060,0,2,4,257
141.6550666,43.30395,120736023,石狩川KP53.5右岸カメラ,いしかりがわKP53.5うがんかめら,81,1,20736023,0,2,4,20737
141.7270333,43.3561472,120736024,石狩川KP62.0右岸カメラ,いしかりがわKP62.0うがんかめら,81,1,20736024,0,2,4,20737
141.6696611,43.3351694,120736029,須部都川KP0.6右岸カメラ,すべつがわKP0.6うがんかめら,81,1,20736029,0,2,4,20737
141.6623666,43.333825,120736030,須部都川KP1.4左岸カメラ,すべつがわKP1.4さがんかめら,81,1,20736030,0,2,4,20737
141.6768389,43.337975,220737132,旧石狩川　0.3kp　月形排水機場　空間監視,きゅういしかりがわ　0.3kp　つきがたはいすいきじょう　くうかんかんし,81,2,20737132,0,0,2,20737
141.67,43.3361111,220737133,須部都川　0.7kp　大曲右岸救急　空間監視,すべつがわ　0.7kp　おおまがりうがんきゅうきゅう　くうかんかんし,81,2,20737133,0,0,2,20737
141.816161111,43.428938889,100257050,浦臼内川 2.1Kp,,81,1,257050,0,2,4,257
141.819485,43.434955556,100257118,滝田川 0.8Kp,,81,1,257118,0,2,4,257
141.832951667,43.460205556,100257119,於札内川 3.6Kp,,81,1,257119,0,2,4,257
141.8306222,43.4225111,120736143,石狩川KP75.5右岸カメラ,いしかりがわKP75.5うがんかめら,81,1,20736143,0,2,4,20737
141.8388889,43.4324972,220737002,石狩川　76.7kp　奈井江大橋水位観測所,いしかりがわ　76.7kp　ないえおおはしすいいかんそくじょ　 ,81,2,20737002,0,0,2,20737
141.8436111,43.4365,220737196,石狩川　77.4kp　トイ沼下流樋門,いしかりがわ　77.4kp　といぬまかりゅうひもん,81,2,20737196,0,0,2,20737
141.8614722,43.44575,220737197,石狩川　79.4kp　ピラ沼樋門,いしかりがわ　79.4kp　ぴらぬまひもん,81,2,20737197,0,0,2,20737
141.830458333,43.5754,100257024,徳富川 4.6Kp,,81,1,257024,0,2,4,257
141.864507222,43.502727778,100257077,高田五号線川 2.7Kp,,81,1,257077,0,2,4,257
141.867782222,43.588780556,100257078,志寸川 2.0Kp,,81,1,257078,0,2,4,257
141.861887778,43.551577778,100257079,総富地川 0.9Kp,,81,1,257079,0,2,4,257
141.854412222,43.558513889,100257103,杉原谷川 1.2Kp,,81,1,257103,0,2,4,257
141.853766667,43.489222222,100257115,樺戸川 1.8Kp,,81,1,257115,0,2,4,257
141.8641083,43.4764138,120736144,石狩川KP83.5右岸カメラ,いしかりがわKP83.5うがんかめら,81,1,20736144,0,2,4,20737
141.8862166,43.5401916,120736145,石狩川KP91.5右岸カメラ,いしかりがわKP91.5うがんかめら,81,1,20736145,0,2,4,20737
141.8765277,43.5944083,120736147,石狩川KP98.0右岸カメラ,いしかりがわKP98.0うがんかめら,81,1,20736147,0,2,4,20737
141.8871138,43.5494861,120736249,徳富川KP0.4右岸カメラ,とっぷがわKP0.4うがんかめら,81,1,20736249,0,2,4,20737
141.8830381,43.5538504,120736250,徳富川KP0.9左岸カメラ,とっぷがわKP0.9さがんかめら,81,1,20736250,0,2,4,20737
141.8833556,43.5592222,220737007,石狩川　93.8kp　橋本町水位観測所,いしかりがわ　93.8kp　はしもとちょうすいいかんそくじょ,81,2,20737007,0,0,2,20737
141.8797806,43.5511611,220737182,徳富川　1.3kp　新十津川排水機場　外水位,とっぷがわ　1.3kp　しんとつかわはいすいきじょう　がいすいい,81,2,20737182,0,0,2,20737
141.8638806,43.4791694,220737190,石狩川　83.7kp　下徳富救急排水機場　堤外,いしかりがわ　83.7kp　しもとっぷきゅうきゅうはいすいきじょう　ていがい,81,2,20737190,0,0,2,20737
141.8941667,43.5097222,220737192,石狩川　88.3kp　袋地救急排水機場　堤外,いしかりがわ　88.3kp　ふくろじきゅうきゅうはいすいきじょう　ていがい,81,2,20737192,0,0,2,20737
141.8645278,43.4685556,220737198,石狩川　82.7kp　旧樺戸川樋門,いしかりがわ　82.7kp　きゅうかばとがわひもん,81,2,20737198,0,0,2,20737
141.9130556,43.6847194,220737026,雨竜川　6.0kp　雨竜橋水位観測所,うりゅうがわ　6.0kp　うりゅうばしすいいかんそくじょ,81,2,20737026,0,0,2,20737
141.9141667,43.7294444,220737056,雨竜川　13.5kp　北竜橋水位観測所,うりゅうがわ　13.5kp　ほくりゅうばしすいいかんそくじょ,81,2,20737056,0,0,2,20737
141.9272222,43.7125,220737059,大鳳川　1.9kp　大鳳水位観測所,おおほうがわ　1.9kp　おおほうすいいかんそくじょ,81,2,20737059,0,0,2,20737
